Date,Establishment,Value,Comparator,Attainment Distribution
2016,est:8325936,425,comparator:real-establishment,distribution:lowest-20pc
2016,est:8325936,1186,comparator:real-establishment,distribution:middle-60pc
2016,est:8325936,1965,comparator:real-establishment,distribution:highest-20pc
2016,est:8325936,271,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8325936,970,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8325936,1879,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8337632,257,comparator:real-establishment,distribution:lowest-20pc
2016,est:8337632,770,comparator:real-establishment,distribution:middle-60pc
2016,est:8337632,1711,comparator:real-establishment,distribution:highest-20pc
2016,est:8337632,150,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8337632,726,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8337632,1732,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8337934,247,comparator:real-establishment,distribution:lowest-20pc
2016,est:8337934,1159,comparator:real-establishment,distribution:middle-60pc
2016,est:8337934,1954,comparator:real-establishment,distribution:highest-20pc
2016,est:8337934,197,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8337934,877,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8337934,1811,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8338132,509,comparator:real-establishment,distribution:lowest-20pc
2016,est:8338132,1332,comparator:real-establishment,distribution:middle-60pc
2016,est:8338132,2131,comparator:real-establishment,distribution:highest-20pc
2016,est:8338132,320,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8338132,1063,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8338132,1916,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8340030,400,comparator:real-establishment,distribution:lowest-20pc
2016,est:8340030,1345,comparator:real-establishment,distribution:middle-60pc
2016,est:8340030,2234,comparator:real-establishment,distribution:highest-20pc
2016,est:8340030,246,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8340030,1013,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8340030,1928,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8342032,479,comparator:real-establishment,distribution:lowest-20pc
2016,est:8342032,1210,comparator:real-establishment,distribution:middle-60pc
2016,est:8342032,2060,comparator:real-establishment,distribution:highest-20pc
2016,est:8342032,291,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8342032,1119,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8342032,1929,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8342334,163,comparator:real-establishment,distribution:lowest-20pc
2016,est:8342334,765,comparator:real-establishment,distribution:middle-60pc
2016,est:8342334,1648,comparator:real-establishment,distribution:highest-20pc
2016,est:8342334,175,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8342334,797,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8342334,1799,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8357331,277,comparator:real-establishment,distribution:lowest-20pc
2016,est:8357331,945,comparator:real-establishment,distribution:middle-60pc
2016,est:8357331,1772,comparator:real-establishment,distribution:highest-20pc
2016,est:8357331,252,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8357331,1001,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8357331,1896,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8357439,323,comparator:real-establishment,distribution:lowest-20pc
2016,est:8357439,1084,comparator:real-establishment,distribution:middle-60pc
2016,est:8357439,1894,comparator:real-establishment,distribution:highest-20pc
2016,est:8357439,215,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8357439,915,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8357439,1848,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8358532,238,comparator:real-establishment,distribution:lowest-20pc
2016,est:8358532,786,comparator:real-establishment,distribution:middle-60pc
2016,est:8358532,1838,comparator:real-establishment,distribution:highest-20pc
2016,est:8358532,184,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8358532,867,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8358532,1809,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8358931,250,comparator:real-establishment,distribution:lowest-20pc
2016,est:8358931,852,comparator:real-establishment,distribution:middle-60pc
2016,est:8358931,1695,comparator:real-establishment,distribution:highest-20pc
2016,est:8358931,258,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8358931,936,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8358931,1867,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8431639,91,comparator:real-establishment,distribution:lowest-20pc
2016,est:8431639,562,comparator:real-establishment,distribution:middle-60pc
2016,est:8431639,1356,comparator:real-establishment,distribution:highest-20pc
2016,est:8431639,102,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8431639,527,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8431639,1459,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8431930,142,comparator:real-establishment,distribution:lowest-20pc
2016,est:8431930,644,comparator:real-establishment,distribution:middle-60pc
2016,est:8431930,1283,comparator:real-establishment,distribution:highest-20pc
2016,est:8431930,134,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8431930,679,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8431930,1554,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8432031,213,comparator:real-establishment,distribution:lowest-20pc
2016,est:8432031,731,comparator:real-establishment,distribution:middle-60pc
2016,est:8432031,1478,comparator:real-establishment,distribution:highest-20pc
2016,est:8432031,172,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8432031,687,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8432031,1630,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8432139,95,comparator:real-establishment,distribution:lowest-20pc
2016,est:8432139,481,comparator:real-establishment,distribution:middle-60pc
2016,est:8432139,1272,comparator:real-establishment,distribution:highest-20pc
2016,est:8432139,107,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8432139,537,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8432139,1472,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8432236,108,comparator:real-establishment,distribution:lowest-20pc
2016,est:8432236,636,comparator:real-establishment,distribution:middle-60pc
2016,est:8432236,1691,comparator:real-establishment,distribution:highest-20pc
2016,est:8432236,163,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8432236,734,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8432236,1682,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8432627,614,comparator:real-establishment,distribution:lowest-20pc
2016,est:8432627,1210,comparator:real-establishment,distribution:middle-60pc
2016,est:8432627,1982,comparator:real-establishment,distribution:highest-20pc
2016,est:8432627,482,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8432627,1148,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8432627,1888,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8433232,70,comparator:real-establishment,distribution:lowest-20pc
2016,est:8433232,511,comparator:real-establishment,distribution:middle-60pc
2016,est:8433232,1265,comparator:real-establishment,distribution:highest-20pc
2016,est:8433232,78,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8433232,480,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8433232,1404,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8433836,58,comparator:real-establishment,distribution:lowest-20pc
2016,est:8433836,510,comparator:real-establishment,distribution:middle-60pc
2016,est:8433836,1183,comparator:real-establishment,distribution:highest-20pc
2016,est:8433836,37,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8433836,443,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8433836,1344,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8434034,71,comparator:real-establishment,distribution:lowest-20pc
2016,est:8434034,499,comparator:real-establishment,distribution:middle-60pc
2016,est:8434034,1325,comparator:real-establishment,distribution:highest-20pc
2016,est:8434034,112,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8434034,549,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8434034,1549,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8434239,201,comparator:real-establishment,distribution:lowest-20pc
2016,est:8434239,874,comparator:real-establishment,distribution:middle-60pc
2016,est:8434239,1881,comparator:real-establishment,distribution:highest-20pc
2016,est:8434239,304,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8434239,978,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8434239,1844,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8434336,122,comparator:real-establishment,distribution:lowest-20pc
2016,est:8434336,604,comparator:real-establishment,distribution:middle-60pc
2016,est:8434336,1477,comparator:real-establishment,distribution:highest-20pc
2016,est:8434336,113,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8434336,589,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8434336,1568,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8434530,168,comparator:real-establishment,distribution:lowest-20pc
2016,est:8434530,806,comparator:real-establishment,distribution:middle-60pc
2016,est:8434530,1859,comparator:real-establishment,distribution:highest-20pc
2016,est:8434530,148,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8434530,761,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8434530,1742,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8434638,331,comparator:real-establishment,distribution:lowest-20pc
2016,est:8434638,1145,comparator:real-establishment,distribution:middle-60pc
2016,est:8434638,1980,comparator:real-establishment,distribution:highest-20pc
2016,est:8434638,229,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8434638,933,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8434638,1850,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8435138,179,comparator:real-establishment,distribution:lowest-20pc
2016,est:8435138,863,comparator:real-establishment,distribution:middle-60pc
2016,est:8435138,1999,comparator:real-establishment,distribution:highest-20pc
2016,est:8435138,167,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8435138,728,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8435138,1710,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8435634,114,comparator:real-establishment,distribution:lowest-20pc
2016,est:8435634,603,comparator:real-establishment,distribution:middle-60pc
2016,est:8435634,1382,comparator:real-establishment,distribution:highest-20pc
2016,est:8435634,137,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8435634,689,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8435634,1666,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8435731,103,comparator:real-establishment,distribution:lowest-20pc
2016,est:8435731,473,comparator:real-establishment,distribution:middle-60pc
2016,est:8435731,1021,comparator:real-establishment,distribution:highest-20pc
2016,est:8435731,132,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8435731,618,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8435731,1489,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8435839,170,comparator:real-establishment,distribution:lowest-20pc
2016,est:8435839,688,comparator:real-establishment,distribution:middle-60pc
2016,est:8435839,1687,comparator:real-establishment,distribution:highest-20pc
2016,est:8435839,153,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8435839,693,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8435839,1668,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8436134,235,comparator:real-establishment,distribution:lowest-20pc
2016,est:8436134,971,comparator:real-establishment,distribution:middle-60pc
2016,est:8436134,1869,comparator:real-establishment,distribution:highest-20pc
2016,est:8436134,222,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8436134,896,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8436134,1772,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8436339,160,comparator:real-establishment,distribution:lowest-20pc
2016,est:8436339,624,comparator:real-establishment,distribution:middle-60pc
2016,est:8436339,1702,comparator:real-establishment,distribution:highest-20pc
2016,est:8436339,136,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8436339,661,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8436339,1621,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8436932,114,comparator:real-establishment,distribution:lowest-20pc
2016,est:8436932,804,comparator:real-establishment,distribution:middle-60pc
2016,est:8436932,1902,comparator:real-establishment,distribution:highest-20pc
2016,est:8436932,219,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8436932,813,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8436932,1758,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8437130,37,comparator:real-establishment,distribution:lowest-20pc
2016,est:8437130,448,comparator:real-establishment,distribution:middle-60pc
2016,est:8437130,1362,comparator:real-establishment,distribution:highest-20pc
2016,est:8437130,55,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8437130,374,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8437130,1216,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8437238,177,comparator:real-establishment,distribution:lowest-20pc
2016,est:8437238,763,comparator:real-establishment,distribution:middle-60pc
2016,est:8437238,1538,comparator:real-establishment,distribution:highest-20pc
2016,est:8437238,151,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8437238,697,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8437238,1590,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8438331,206,comparator:real-establishment,distribution:lowest-20pc
2016,est:8438331,540,comparator:real-establishment,distribution:middle-60pc
2016,est:8438331,1074,comparator:real-establishment,distribution:highest-20pc
2016,est:8438331,107,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8438331,505,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8438331,1372,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8438439,84,comparator:real-establishment,distribution:lowest-20pc
2016,est:8438439,445,comparator:real-establishment,distribution:middle-60pc
2016,est:8438439,1411,comparator:real-establishment,distribution:highest-20pc
2016,est:8438439,75,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8438439,492,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8438439,1410,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8438730,178,comparator:real-establishment,distribution:lowest-20pc
2016,est:8438730,660,comparator:real-establishment,distribution:middle-60pc
2016,est:8438730,1290,comparator:real-establishment,distribution:highest-20pc
2016,est:8438730,152,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8438730,686,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8438730,1584,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8438838,192,comparator:real-establishment,distribution:lowest-20pc
2016,est:8438838,840,comparator:real-establishment,distribution:middle-60pc
2016,est:8438838,1856,comparator:real-establishment,distribution:highest-20pc
2016,est:8438838,168,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8438838,762,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8438838,1730,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8439532,138,comparator:real-establishment,distribution:lowest-20pc
2016,est:8439532,475,comparator:real-establishment,distribution:middle-60pc
2016,est:8439532,1242,comparator:real-establishment,distribution:highest-20pc
2016,est:8439532,70,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8439532,473,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8439532,1435,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8458030,158,comparator:real-establishment,distribution:lowest-20pc
2016,est:8458030,842,comparator:real-establishment,distribution:middle-60pc
2016,est:8458030,1681,comparator:real-establishment,distribution:highest-20pc
2016,est:8458030,171,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8458030,896,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8458030,1836,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8458138,193,comparator:real-establishment,distribution:lowest-20pc
2016,est:8458138,783,comparator:real-establishment,distribution:middle-60pc
2016,est:8458138,1698,comparator:real-establishment,distribution:highest-20pc
2016,est:8458138,159,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8458138,772,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8458138,1746,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8458332,143,comparator:real-establishment,distribution:lowest-20pc
2016,est:8458332,773,comparator:real-establishment,distribution:middle-60pc
2016,est:8458332,1604,comparator:real-establishment,distribution:highest-20pc
2016,est:8458332,126,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8458332,708,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8458332,1763,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8458634,232,comparator:real-establishment,distribution:lowest-20pc
2016,est:8458634,913,comparator:real-establishment,distribution:middle-60pc
2016,est:8458634,1832,comparator:real-establishment,distribution:highest-20pc
2016,est:8458634,216,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8458634,865,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8458634,1809,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8458731,131,comparator:real-establishment,distribution:lowest-20pc
2016,est:8458731,576,comparator:real-establishment,distribution:middle-60pc
2016,est:8458731,1322,comparator:real-establishment,distribution:highest-20pc
2016,est:8458731,110,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8458731,551,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8458731,1456,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8459932,127,comparator:real-establishment,distribution:lowest-20pc
2016,est:8459932,502,comparator:real-establishment,distribution:middle-60pc
2016,est:8459932,1216,comparator:real-establishment,distribution:highest-20pc
2016,est:8459932,65,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8459932,450,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8459932,1308,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8470332,752,comparator:real-establishment,distribution:lowest-20pc
2016,est:8470332,1626,comparator:real-establishment,distribution:middle-60pc
2016,est:8470332,2151,comparator:real-establishment,distribution:highest-20pc
2016,est:8470332,482,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8470332,1262,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8470332,2027,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8500037,99,comparator:real-establishment,distribution:lowest-20pc
2016,est:8500037,688,comparator:real-establishment,distribution:middle-60pc
2016,est:8500037,1511,comparator:real-establishment,distribution:highest-20pc
2016,est:8500037,146,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8500037,695,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8500037,1663,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8505438,143,comparator:real-establishment,distribution:lowest-20pc
2016,est:8505438,783,comparator:real-establishment,distribution:middle-60pc
2016,est:8505438,1731,comparator:real-establishment,distribution:highest-20pc
2016,est:8505438,138,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8505438,727,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8505438,1733,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8505632,155,comparator:real-establishment,distribution:lowest-20pc
2016,est:8505632,646,comparator:real-establishment,distribution:middle-60pc
2016,est:8505632,1719,comparator:real-establishment,distribution:highest-20pc
2016,est:8505632,140,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8505632,703,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8505632,1738,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8505934,148,comparator:real-establishment,distribution:lowest-20pc
2016,est:8505934,817,comparator:real-establishment,distribution:middle-60pc
2016,est:8505934,1721,comparator:real-establishment,distribution:highest-20pc
2016,est:8505934,218,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8505934,806,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8505934,1739,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8506132,113,comparator:real-establishment,distribution:lowest-20pc
2016,est:8506132,609,comparator:real-establishment,distribution:middle-60pc
2016,est:8506132,1524,comparator:real-establishment,distribution:highest-20pc
2016,est:8506132,169,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8506132,824,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8506132,1759,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8506736,204,comparator:real-establishment,distribution:lowest-20pc
2016,est:8506736,988,comparator:real-establishment,distribution:middle-60pc
2016,est:8506736,1885,comparator:real-establishment,distribution:highest-20pc
2016,est:8506736,197,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8506736,890,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8506736,1837,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8516634,185,comparator:real-establishment,distribution:lowest-20pc
2016,est:8516634,575,comparator:real-establishment,distribution:middle-60pc
2016,est:8516634,1478,comparator:real-establishment,distribution:highest-20pc
2016,est:8516634,198,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8516634,777,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8516634,1738,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8516839,101,comparator:real-establishment,distribution:lowest-20pc
2016,est:8516839,683,comparator:real-establishment,distribution:middle-60pc
2016,est:8516839,1649,comparator:real-establishment,distribution:highest-20pc
2016,est:8516839,162,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8516839,756,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8516839,1695,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8516936,251,comparator:real-establishment,distribution:lowest-20pc
2016,est:8516936,982,comparator:real-establishment,distribution:middle-60pc
2016,est:8516936,1634,comparator:real-establishment,distribution:highest-20pc
2016,est:8516936,221,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8516936,936,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8516936,1843,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8517134,175,comparator:real-establishment,distribution:lowest-20pc
2016,est:8517134,1007,comparator:real-establishment,distribution:middle-60pc
2016,est:8517134,1800,comparator:real-establishment,distribution:highest-20pc
2016,est:8517134,174,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8517134,844,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8517134,1803,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8517231,209,comparator:real-establishment,distribution:lowest-20pc
2016,est:8517231,648,comparator:real-establishment,distribution:middle-60pc
2016,est:8517231,1632,comparator:real-establishment,distribution:highest-20pc
2016,est:8517231,148,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8517231,635,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8517231,1620,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8517436,220,comparator:real-establishment,distribution:lowest-20pc
2016,est:8517436,885,comparator:real-establishment,distribution:middle-60pc
2016,est:8517436,1691,comparator:real-establishment,distribution:highest-20pc
2016,est:8517436,217,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8517436,842,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8517436,1779,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8517738,199,comparator:real-establishment,distribution:lowest-20pc
2016,est:8517738,755,comparator:real-establishment,distribution:middle-60pc
2016,est:8517738,1593,comparator:real-establishment,distribution:highest-20pc
2016,est:8517738,151,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8517738,801,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8517738,1753,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8517932,67,comparator:real-establishment,distribution:lowest-20pc
2016,est:8517932,544,comparator:real-establishment,distribution:middle-60pc
2016,est:8517932,1614,comparator:real-establishment,distribution:highest-20pc
2016,est:8517932,87,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8517932,648,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8517932,1731,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8518637,226,comparator:real-establishment,distribution:lowest-20pc
2016,est:8518637,866,comparator:real-establishment,distribution:middle-60pc
2016,est:8518637,1734,comparator:real-establishment,distribution:highest-20pc
2016,est:8518637,190,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8518637,817,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8518637,1739,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8519137,217,comparator:real-establishment,distribution:lowest-20pc
2016,est:8519137,783,comparator:real-establishment,distribution:middle-60pc
2016,est:8519137,1577,comparator:real-establishment,distribution:highest-20pc
2016,est:8519137,222,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8519137,814,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8519137,1733,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8519234,122,comparator:real-establishment,distribution:lowest-20pc
2016,est:8519234,576,comparator:real-establishment,distribution:middle-60pc
2016,est:8519234,1394,comparator:real-establishment,distribution:highest-20pc
2016,est:8519234,169,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8519234,708,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8519234,1655,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8520038,292,comparator:real-establishment,distribution:lowest-20pc
2016,est:8520038,1020,comparator:real-establishment,distribution:middle-60pc
2016,est:8520038,1939,comparator:real-establishment,distribution:highest-20pc
2016,est:8520038,271,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8520038,1032,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8520038,1898,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8524734,112,comparator:real-establishment,distribution:lowest-20pc
2016,est:8524734,804,comparator:real-establishment,distribution:middle-60pc
2016,est:8524734,1773,comparator:real-establishment,distribution:highest-20pc
2016,est:8524734,143,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8524734,860,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8524734,1846,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8524831,211,comparator:real-establishment,distribution:lowest-20pc
2016,est:8524831,885,comparator:real-establishment,distribution:middle-60pc
2016,est:8524831,1837,comparator:real-establishment,distribution:highest-20pc
2016,est:8524831,211,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8524831,883,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8524831,1829,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8524939,209,comparator:real-establishment,distribution:lowest-20pc
2016,est:8524939,858,comparator:real-establishment,distribution:middle-60pc
2016,est:8524939,1600,comparator:real-establishment,distribution:highest-20pc
2016,est:8524939,205,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8524939,852,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8524939,1776,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8525234,102,comparator:real-establishment,distribution:lowest-20pc
2016,est:8525234,606,comparator:real-establishment,distribution:middle-60pc
2016,est:8525234,1526,comparator:real-establishment,distribution:highest-20pc
2016,est:8525234,143,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8525234,711,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8525234,1729,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8525331,183,comparator:real-establishment,distribution:lowest-20pc
2016,est:8525331,843,comparator:real-establishment,distribution:middle-60pc
2016,est:8525331,1802,comparator:real-establishment,distribution:highest-20pc
2016,est:8525331,217,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8525331,1011,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8525331,1926,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8530033,225,comparator:real-establishment,distribution:lowest-20pc
2016,est:8530033,939,comparator:real-establishment,distribution:middle-60pc
2016,est:8530033,1904,comparator:real-establishment,distribution:highest-20pc
2016,est:8530033,237,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8530033,903,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8530033,1826,comparator:virtual-comparator,distribution:highest-20pc
