Time,EducationEstablishment,Unit,Measurement,Value,Comparator,Attainment Distribution
2016,5143934,Tariff Points,Average Total Tariff Score,993,Virtual Comparator,Middle 60%
2016,5143934,Tariff Points,Average Total Tariff Score,1924,Virtual Comparator,Highest 20%
2016,5146038,Tariff Points,Average Total Tariff Score,219,Real Establishment,Lowest 20%
2016,5146038,Tariff Points,Average Total Tariff Score,851,Real Establishment,Middle 60%
2016,5146038,Tariff Points,Average Total Tariff Score,1780,Real Establishment,Highest 20%
2016,5146038,Tariff Points,Average Total Tariff Score,219,Virtual Comparator,Lowest 20%
2016,5146038,Tariff Points,Average Total Tariff Score,848,Virtual Comparator,Middle 60%
2016,5146038,Tariff Points,Average Total Tariff Score,1814,Virtual Comparator,Highest 20%
2016,5150132,Tariff Points,Average Total Tariff Score,140,Real Establishment,Lowest 20%
2016,5150132,Tariff Points,Average Total Tariff Score,690,Real Establishment,Middle 60%
2016,5150132,Tariff Points,Average Total Tariff Score,1594,Real Establishment,Highest 20%
2016,5150132,Tariff Points,Average Total Tariff Score,166,Virtual Comparator,Lowest 20%
2016,5150132,Tariff Points,Average Total Tariff Score,814,Virtual Comparator,Middle 60%
2016,5150132,Tariff Points,Average Total Tariff Score,1822,Virtual Comparator,Highest 20%
2016,5153131,Tariff Points,Average Total Tariff Score,160,Real Establishment,Lowest 20%
2016,5153131,Tariff Points,Average Total Tariff Score,947,Real Establishment,Middle 60%
2016,5153131,Tariff Points,Average Total Tariff Score,1925,Real Establishment,Highest 20%
2016,5153131,Tariff Points,Average Total Tariff Score,208,Virtual Comparator,Lowest 20%
2016,5153131,Tariff Points,Average Total Tariff Score,885,Virtual Comparator,Middle 60%
2016,5153131,Tariff Points,Average Total Tariff Score,1870,Virtual Comparator,Highest 20%
2016,5202736,Tariff Points,Average Total Tariff Score,225,Real Establishment,Lowest 20%
2016,5202736,Tariff Points,Average Total Tariff Score,866,Real Establishment,Middle 60%
2016,5202736,Tariff Points,Average Total Tariff Score,1826,Real Establishment,Highest 20%
2016,5202736,Tariff Points,Average Total Tariff Score,182,Virtual Comparator,Lowest 20%
2016,5202736,Tariff Points,Average Total Tariff Score,862,Virtual Comparator,Middle 60%
2016,5202736,Tariff Points,Average Total Tariff Score,1846,Virtual Comparator,Highest 20%
2016,5202930,Tariff Points,Average Total Tariff Score,184,Real Establishment,Lowest 20%
2016,5202930,Tariff Points,Average Total Tariff Score,706,Real Establishment,Middle 60%
2016,5202930,Tariff Points,Average Total Tariff Score,1623,Real Establishment,Highest 20%
2016,5202930,Tariff Points,Average Total Tariff Score,149,Virtual Comparator,Lowest 20%
2016,5202930,Tariff Points,Average Total Tariff Score,672,Virtual Comparator,Middle 60%
2016,5202930,Tariff Points,Average Total Tariff Score,1680,Virtual Comparator,Highest 20%
2016,5203031,Tariff Points,Average Total Tariff Score,168,Real Establishment,Lowest 20%
2016,5203031,Tariff Points,Average Total Tariff Score,925,Real Establishment,Middle 60%
2016,5203031,Tariff Points,Average Total Tariff Score,1799,Real Establishment,Highest 20%
2016,5203031,Tariff Points,Average Total Tariff Score,207,Virtual Comparator,Lowest 20%
2016,5203031,Tariff Points,Average Total Tariff Score,877,Virtual Comparator,Middle 60%
2016,5203031,Tariff Points,Average Total Tariff Score,1826,Virtual Comparator,Highest 20%
2016,5203139,Tariff Points,Average Total Tariff Score,148,Real Establishment,Lowest 20%
2016,5203139,Tariff Points,Average Total Tariff Score,670,Real Establishment,Middle 60%
2016,5203139,Tariff Points,Average Total Tariff Score,1650,Real Establishment,Highest 20%
2016,5203139,Tariff Points,Average Total Tariff Score,192,Virtual Comparator,Lowest 20%
2016,5203139,Tariff Points,Average Total Tariff Score,819,Virtual Comparator,Middle 60%
2016,5203139,Tariff Points,Average Total Tariff Score,1805,Virtual Comparator,Highest 20%
2016,5208734,Tariff Points,Average Total Tariff Score,158,Real Establishment,Lowest 20%
2016,5208734,Tariff Points,Average Total Tariff Score,710,Real Establishment,Middle 60%
2016,5208734,Tariff Points,Average Total Tariff Score,1543,Real Establishment,Highest 20%
2016,5208734,Tariff Points,Average Total Tariff Score,135,Virtual Comparator,Lowest 20%
2016,5208734,Tariff Points,Average Total Tariff Score,671,Virtual Comparator,Middle 60%
2016,5208734,Tariff Points,Average Total Tariff Score,1659,Virtual Comparator,Highest 20%
2016,5208831,Tariff Points,Average Total Tariff Score,141,Real Establishment,Lowest 20%
2016,5208831,Tariff Points,Average Total Tariff Score,561,Real Establishment,Middle 60%
2016,5208831,Tariff Points,Average Total Tariff Score,1355,Real Establishment,Highest 20%
2016,5208831,Tariff Points,Average Total Tariff Score,123,Virtual Comparator,Lowest 20%
2016,5208831,Tariff Points,Average Total Tariff Score,578,Virtual Comparator,Middle 60%
2016,5208831,Tariff Points,Average Total Tariff Score,1649,Virtual Comparator,Highest 20%
2016,5208939,Tariff Points,Average Total Tariff Score,157,Real Establishment,Lowest 20%
2016,5208939,Tariff Points,Average Total Tariff Score,712,Real Establishment,Middle 60%
2016,5208939,Tariff Points,Average Total Tariff Score,1657,Real Establishment,Highest 20%
2016,5208939,Tariff Points,Average Total Tariff Score,142,Virtual Comparator,Lowest 20%
2016,5208939,Tariff Points,Average Total Tariff Score,679,Virtual Comparator,Middle 60%
2016,5208939,Tariff Points,Average Total Tariff Score,1756,Virtual Comparator,Highest 20%
2016,5210038,Tariff Points,Average Total Tariff Score,108,Real Establishment,Lowest 20%
2016,5210038,Tariff Points,Average Total Tariff Score,663,Real Establishment,Middle 60%
2016,5210038,Tariff Points,Average Total Tariff Score,1563,Real Establishment,Highest 20%
2016,5210038,Tariff Points,Average Total Tariff Score,143,Virtual Comparator,Lowest 20%
2016,5210038,Tariff Points,Average Total Tariff Score,720,Virtual Comparator,Middle 60%
2016,5210038,Tariff Points,Average Total Tariff Score,1762,Virtual Comparator,Highest 20%
2016,5213231,Tariff Points,Average Total Tariff Score,161,Real Establishment,Lowest 20%
2016,5213231,Tariff Points,Average Total Tariff Score,570,Real Establishment,Middle 60%
2016,5213231,Tariff Points,Average Total Tariff Score,1357,Real Establishment,Highest 20%
2016,5213231,Tariff Points,Average Total Tariff Score,159,Virtual Comparator,Lowest 20%
2016,5213231,Tariff Points,Average Total Tariff Score,609,Virtual Comparator,Middle 60%
2016,5213231,Tariff Points,Average Total Tariff Score,1532,Virtual Comparator,Highest 20%
2016,5219736,Tariff Points,Average Total Tariff Score,145,Real Establishment,Lowest 20%
2016,5219736,Tariff Points,Average Total Tariff Score,608,Real Establishment,Middle 60%
2016,5219736,Tariff Points,Average Total Tariff Score,1604,Real Establishment,Highest 20%
2016,5219736,Tariff Points,Average Total Tariff Score,99,Virtual Comparator,Lowest 20%
2016,5219736,Tariff Points,Average Total Tariff Score,538,Virtual Comparator,Middle 60%
2016,5219736,Tariff Points,Average Total Tariff Score,1613,Virtual Comparator,Highest 20%
2016,5220734,Tariff Points,Average Total Tariff Score,170,Real Establishment,Lowest 20%
2016,5220734,Tariff Points,Average Total Tariff Score,537,Real Establishment,Middle 60%
2016,5220734,Tariff Points,Average Total Tariff Score,1493,Real Establishment,Highest 20%
2016,5220734,Tariff Points,Average Total Tariff Score,103,Virtual Comparator,Lowest 20%
2016,5220734,Tariff Points,Average Total Tariff Score,523,Virtual Comparator,Middle 60%
2016,5220734,Tariff Points,Average Total Tariff Score,1559,Virtual Comparator,Highest 20%
2016,5221234,Tariff Points,Average Total Tariff Score,189,Real Establishment,Lowest 20%
2016,5221234,Tariff Points,Average Total Tariff Score,665,Real Establishment,Middle 60%
2016,5221234,Tariff Points,Average Total Tariff Score,1580,Real Establishment,Highest 20%
2016,5221234,Tariff Points,Average Total Tariff Score,157,Virtual Comparator,Lowest 20%
2016,5221234,Tariff Points,Average Total Tariff Score,702,Virtual Comparator,Middle 60%
2016,5221234,Tariff Points,Average Total Tariff Score,1723,Virtual Comparator,Highest 20%
2016,5222133,Tariff Points,Average Total Tariff Score,146,Real Establishment,Lowest 20%
2016,5222133,Tariff Points,Average Total Tariff Score,739,Real Establishment,Middle 60%
2016,5222133,Tariff Points,Average Total Tariff Score,1606,Real Establishment,Highest 20%
2016,5222133,Tariff Points,Average Total Tariff Score,112,Virtual Comparator,Lowest 20%
2016,5222133,Tariff Points,Average Total Tariff Score,603,Virtual Comparator,Middle 60%
2016,5222133,Tariff Points,Average Total Tariff Score,1668,Virtual Comparator,Highest 20%
2016,5230934,Tariff Points,Average Total Tariff Score,240,Real Establishment,Lowest 20%
2016,5230934,Tariff Points,Average Total Tariff Score,1005,Real Establishment,Middle 60%
2016,5230934,Tariff Points,Average Total Tariff Score,1748,Real Establishment,Highest 20%
2016,5230934,Tariff Points,Average Total Tariff Score,235,Virtual Comparator,Lowest 20%
2016,5230934,Tariff Points,Average Total Tariff Score,1016,Virtual Comparator,Middle 60%
2016,5230934,Tariff Points,Average Total Tariff Score,1908,Virtual Comparator,Highest 20%
2016,5231132,Tariff Points,Average Total Tariff Score,217,Real Establishment,Lowest 20%
2016,5231132,Tariff Points,Average Total Tariff Score,1035,Real Establishment,Middle 60%
2016,5231132,Tariff Points,Average Total Tariff Score,1947,Real Establishment,Highest 20%
2016,5231132,Tariff Points,Average Total Tariff Score,211,Virtual Comparator,Lowest 20%
2016,5231132,Tariff Points,Average Total Tariff Score,926,Virtual Comparator,Middle 60%
2016,5231132,Tariff Points,Average Total Tariff Score,1875,Virtual Comparator,Highest 20%
2016,5231434,Tariff Points,Average Total Tariff Score,99,Real Establishment,Lowest 20%
2016,5231434,Tariff Points,Average Total Tariff Score,756,Real Establishment,Middle 60%
2016,5231434,Tariff Points,Average Total Tariff Score,1882,Real Establishment,Highest 20%
2016,5231434,Tariff Points,Average Total Tariff Score,151,Virtual Comparator,Lowest 20%
2016,5231434,Tariff Points,Average Total Tariff Score,769,Virtual Comparator,Middle 60%
2016,5231434,Tariff Points,Average Total Tariff Score,1794,Virtual Comparator,Highest 20%
2016,5231639,Tariff Points,Average Total Tariff Score,139,Real Establishment,Lowest 20%
2016,5231639,Tariff Points,Average Total Tariff Score,772,Real Establishment,Middle 60%
2016,5231639,Tariff Points,Average Total Tariff Score,1860,Real Establishment,Highest 20%
2016,5231639,Tariff Points,Average Total Tariff Score,203,Virtual Comparator,Lowest 20%
2016,5231639,Tariff Points,Average Total Tariff Score,893,Virtual Comparator,Middle 60%
2016,5231639,Tariff Points,Average Total Tariff Score,1891,Virtual Comparator,Highest 20%
2016,5232333,Tariff Points,Average Total Tariff Score,223,Real Establishment,Lowest 20%
2016,5232333,Tariff Points,Average Total Tariff Score,966,Real Establishment,Middle 60%
2016,5232333,Tariff Points,Average Total Tariff Score,2004,Real Establishment,Highest 20%
2016,5232333,Tariff Points,Average Total Tariff Score,195,Virtual Comparator,Lowest 20%
2016,5232333,Tariff Points,Average Total Tariff Score,894,Virtual Comparator,Middle 60%
2016,5232333,Tariff Points,Average Total Tariff Score,1851,Virtual Comparator,Highest 20%
2016,5232937,Tariff Points,Average Total Tariff Score,283,Real Establishment,Lowest 20%
2016,5232937,Tariff Points,Average Total Tariff Score,988,Real Establishment,Middle 60%
2016,5232937,Tariff Points,Average Total Tariff Score,1892,Real Establishment,Highest 20%
2016,5232937,Tariff Points,Average Total Tariff Score,213,Virtual Comparator,Lowest 20%
2016,5232937,Tariff Points,Average Total Tariff Score,1017,Virtual Comparator,Middle 60%
2016,5232937,Tariff Points,Average Total Tariff Score,1955,Virtual Comparator,Highest 20%
2016,5233038,Tariff Points,Average Total Tariff Score,205,Real Establishment,Lowest 20%
2016,5233038,Tariff Points,Average Total Tariff Score,739,Real Establishment,Middle 60%
2016,5233038,Tariff Points,Average Total Tariff Score,1583,Real Establishment,Highest 20%
2016,5233038,Tariff Points,Average Total Tariff Score,180,Virtual Comparator,Lowest 20%
2016,5233038,Tariff Points,Average Total Tariff Score,859,Virtual Comparator,Middle 60%
2016,5233038,Tariff Points,Average Total Tariff Score,1834,Virtual Comparator,Highest 20%
2016,5234034,Tariff Points,Average Total Tariff Score,60,Real Establishment,Lowest 20%
2016,5234034,Tariff Points,Average Total Tariff Score,572,Real Establishment,Middle 60%
2016,5234034,Tariff Points,Average Total Tariff Score,1620,Real Establishment,Highest 20%
2016,5234034,Tariff Points,Average Total Tariff Score,76,Virtual Comparator,Lowest 20%
2016,5234034,Tariff Points,Average Total Tariff Score,574,Virtual Comparator,Middle 60%
2016,5234034,Tariff Points,Average Total Tariff Score,1760,Virtual Comparator,Highest 20%
2016,5235634,Tariff Points,Average Total Tariff Score,197,Real Establishment,Lowest 20%
2016,5235634,Tariff Points,Average Total Tariff Score,873,Real Establishment,Middle 60%
2016,5235634,Tariff Points,Average Total Tariff Score,1760,Real Establishment,Highest 20%
2016,5235634,Tariff Points,Average Total Tariff Score,198,Virtual Comparator,Lowest 20%
2016,5235634,Tariff Points,Average Total Tariff Score,850,Virtual Comparator,Middle 60%
2016,5235634,Tariff Points,Average Total Tariff Score,1814,Virtual Comparator,Highest 20%
2016,5235839,Tariff Points,Average Total Tariff Score,452,Real Establishment,Lowest 20%
2016,5235839,Tariff Points,Average Total Tariff Score,1435,Real Establishment,Middle 60%
2016,5235839,Tariff Points,Average Total Tariff Score,2204,Real Establishment,Highest 20%
2016,5235839,Tariff Points,Average Total Tariff Score,371,Virtual Comparator,Lowest 20%
2016,5235839,Tariff Points,Average Total Tariff Score,1210,Virtual Comparator,Middle 60%
2016,5235839,Tariff Points,Average Total Tariff Score,2038,Virtual Comparator,Highest 20%
2016,5243238,Tariff Points,Average Total Tariff Score,77,Real Establishment,Lowest 20%
2016,5243238,Tariff Points,Average Total Tariff Score,629,Real Establishment,Middle 60%
2016,5243238,Tariff Points,Average Total Tariff Score,1715,Real Establishment,Highest 20%
2016,5243238,Tariff Points,Average Total Tariff Score,179,Virtual Comparator,Lowest 20%
2016,5243238,Tariff Points,Average Total Tariff Score,798,Virtual Comparator,Middle 60%
2016,5243238,Tariff Points,Average Total Tariff Score,1863,Virtual Comparator,Highest 20%
2016,5243335,Tariff Points,Average Total Tariff Score,144,Real Establishment,Lowest 20%
2016,5243335,Tariff Points,Average Total Tariff Score,639,Real Establishment,Middle 60%
2016,5243335,Tariff Points,Average Total Tariff Score,1617,Real Establishment,Highest 20%
2016,5243335,Tariff Points,Average Total Tariff Score,150,Virtual Comparator,Lowest 20%
2016,5243335,Tariff Points,Average Total Tariff Score,743,Virtual Comparator,Middle 60%
2016,5243335,Tariff Points,Average Total Tariff Score,1823,Virtual Comparator,Highest 20%
2016,5243432,Tariff Points,Average Total Tariff Score,174,Real Establishment,Lowest 20%
2016,5243432,Tariff Points,Average Total Tariff Score,845,Real Establishment,Middle 60%
2016,5243432,Tariff Points,Average Total Tariff Score,1780,Real Establishment,Highest 20%
2016,5243432,Tariff Points,Average Total Tariff Score,145,Virtual Comparator,Lowest 20%
2016,5243432,Tariff Points,Average Total Tariff Score,754,Virtual Comparator,Middle 60%
2016,5243432,Tariff Points,Average Total Tariff Score,1871,Virtual Comparator,Highest 20%
2016,5243831,Tariff Points,Average Total Tariff Score,123,Real Establishment,Lowest 20%
2016,5243831,Tariff Points,Average Total Tariff Score,542,Real Establishment,Middle 60%
2016,5243831,Tariff Points,Average Total Tariff Score,1275,Real Establishment,Highest 20%
2016,5243831,Tariff Points,Average Total Tariff Score,131,Virtual Comparator,Lowest 20%
2016,5243831,Tariff Points,Average Total Tariff Score,714,Virtual Comparator,Middle 60%
2016,5243831,Tariff Points,Average Total Tariff Score,1830,Virtual Comparator,Highest 20%
2016,5244234,Tariff Points,Average Total Tariff Score,149,Real Establishment,Lowest 20%
